date,aqi_mean,pm2_5_mean,pm10_mean,ozone_mean,carbon_monoxide_mean,nitrogen_dioxide_mean,sulphur_dioxide_mean,temperature_2m_mean,relative_humidity_2m_mean,pressure_msl_mean,wind_speed_10m_mean,precipitation_mean
2024-07-06,123.36497070883043,44.583333333333336,161.57083333333333,86.58333333333333,152.04166666666666,3.9625,6.245833333333334,36.69583333333333,49.583333333333336,989.6708333333332,19.416666666666668,0.0
2024-07-07,108.66310291597067,39.1,132.61666666666667,81.41666666666667,160.58333333333334,4.325,5.05,35.30416666666667,56.083333333333336,994.2708333333334,14.387500000000001,0.025000000000000005
2024-07-08,146.38172995289054,55.88333333333333,146.80416666666667,102.91666666666667,234.5,6.366666666666667,4.075,34.237500000000004,59.416666666666664,998.6458333333334,12.120833333333335,0.5916666666666667
2024-07-09,127.31186182051812,46.39166666666667,147.9,68.875,240.58333333333334,11.600000000000001,1.7,37.44166666666667,45.833333333333336,999.1999999999999,7.7375,0.0
2024-07-10,93.11643248430995,31.820833333333336,82.22916666666667,91.16666666666667,198.29166666666666,4.554166666666666,3.0666666666666664,37.92916666666667,42.583333333333336,999.3583333333332,9.758333333333333,0.0
2024-07-11,110.33281572382657,39.275,111.375,82.75,179.29166666666666,4.0375000000000005,5.4375,37.800000000000004,46.583333333333336,996.0083333333333,18.425,0.0
2024-07-12,135.84829155436472,51.47083333333333,200.42083333333332,65.70833333333333,150.25,4.233333333333333,3.279166666666667,36.75,49.5,991.6208333333334,15.958333333333334,0.0
2024-07-13,103.19918710145866,36.045833333333334,137.1625,63.291666666666664,156.91666666666666,4.754166666666666,2.4583333333333335,35.40416666666667,53.291666666666664,993.6166666666667,11.254166666666668,0.0
2024-07-14,116.33814907872697,41.729166666666664,148.525,63.791666666666664,179.08333333333334,6.120833333333334,3.516666666666667,36.829166666666666,48.833333333333336,993.8166666666666,8.970833333333333,0.024999999999999998
2024-07-15,115.08389469530478,41.90416666666667,138.5625,77.54166666666667,270.0416666666667,12.058333333333332,4.691666666666666,36.291666666666664,51.375,997.1416666666668,9.012500000000001,0.03333333333333333
